Episode,Reward
157,190.01065088757554
158,54.507070707070575
159,409.3831715210311
160,133.57216117216194
161,166.96842105263244
162,499.1770491803229
163,165.1140684410656
164,146.67500000000078
165,362.39099678456324
166,222.78926174496746
167,57.41227436823088
168,277.3548387096764
169,25.622813688212823
170,510.6353741496532
171,140.4918032786895
172,354.3220216606472
173,173.09204152249202
174,135.97183098591623
175,206.12307692307783
176,287.0939481268001
177,267.8258064516119
178,255.19999999999985
179,803.728358208941
180,130.01635687732406
181,410.5106796116469
182,125.65882352941233
183,391.711688311686
184,137.27692307692388
185,308.2503496503472
186,69.55652173913077
187,232.8227848101283
188,506.96556776556076
189,589.933333333325
190,415.6301886792417
191,675.9897435897358
192,401.2761904761882
193,442.88571428570566
194,169.20000000000087
195,650.0448132780044
196,367.18118466898693
197,507.7063122923506
198,865.5333333333251
199,563.5777003484236
200,353.48571428571205
201,131.02040816326587
202,352.48100358422715
203,77.3446808510642
204,520.4416403785399
205,398.4625429553234
206,248.7876221498388
207,126.58892733564065
208,269.3480519480514
209,752.1335504885828
210,447.7789473684132
211,369.80740740740384
212,123.51083591331329
213,258.84967320261376
214,94.00651465798103
215,421.5813620071655
216,463.0274914089305
217,97.63333333333414
218,277.68053691275037
219,359.3048951048937
220,270.1395348837186
221,363.62580645161086
222,469.5726027397204
223,267.56305732483963
224,261.9176470588226
225,395.8241134751754
226,317.2233215547688
227,147.01130742049526
228,120.0571428571435
229,141.47368421052684
230,258.8290429042894
231,565.9487364620865
232,386.7084249084224
233,677.068656716407
234,128.10167224080342
235,294.1333333333322
236,311.60522875816855
237,330.130599369083
238,161.50566037735922
239,863.2483754512564
240,551.6306620208921
241,858.904109589022
242,384.61111111110904
243,614.8111111111033
244,280.47317073170683
245,290.937931034481
246,595.177777777771
247,644.871672354939
248,930.7999999999872
249,122.47642276422818
250,889.5333333333215
251,141.88571428571498
252,324.2421052631555
253,909.5470383275145
254,141.09809885931634
255,852.5691699604612
256,166.93574007220278
257,337.238596491225
258,113.09352517985658
259,516.049999999992
260,693.189403973504
261,695.1272727272636
262,898.7105263157723
263,875.943190661472
264,299.73333333333187
265,325.38516320474645
266,337.165289256196
267,864.799999999988
268,385.5676012461012
269,135.6756013745711
270,888.2726457399015
271,306.9367088607578
272,277.2324324324315
273,695.4724014336845
274,99.7703703703708
275,483.0270270270239
276,348.82091503267776
277,602.2850498338818
278,597.594756554303
279,400.04422442243975
280,60.209836065573825
281,304.8619718309833
282,135.22784810126652
283,132.94237288135648
284,382.25273311896643
285,354.63050847457396
286,334.29297658862754
287,476.7423312883382
288,568.4659793814366
289,246.129559748429
290,77.23809523809568
291,336.86018237081913
292,465.84615384615137
293,721.6541516245427
294,115.81666666666729
295,333.47272727272457
296,163.11428571428655
297,136.54039735099408
298,127.63880597014995
299,459.3349593495901
300,151.91304347826144
301,135.64202334630406
302,254.6258899676373
303,460.39999999999566
304,149.12867132867194
305,402.12432432432075
306,572.1003717472072
307,321.14117647058697
308,230.18808777429606
309,309.1612903225786
310,535.9128630705367
311,775.3793814432818
312,301.733333333332
313,311.04792332268244
314,72.45517241379349
315,353.01038961038824
316,587.191044776111
317,932.9999999999962
318,131.1241379310351
319,324.09969604862795
320,358.76619718309695
321,156.53765182186314
322,419.9581395348772
323,659.3832167832101
324,482.1837837837805
325,103.68767123287726
326,99.30503597122352
327,133.03270440251652
328,482.81682847895775
329,314.6428115015963
330,82.09253731343328
331,300.12949640287616
332,468.09090909090446
333,311.42385321100795
334,385.88985507246184
335,548.7849624060084
336,825.7646258503302
337,315.23769968050937
338,624.0532374100625
339,527.0529411764672
340,103.60192926045066
341,364.99999999999704
342,372.8929577464756
343,256.19528619528563
344,330.4793650793634
345,276.5248322147638
346,485.1176470588168
347,318.27246376811325
348,453.3783783783741
349,686.8338557993563
350,67.23401360544251
351,278.50191082802417
352,583.4327044025025
353,280.51428571428465
354,155.95238095238167
355,106.64036697247775
356,298.71707317073094
357,163.3004184100426
358,488.182089552233
359,407.92024539876996
360,304.6162162162145
361,123.2275862068972
362,523.5442508710757
363,575.5999999999941
364,332.59718309859034
365,102.86689419795282
366,387.05454545454194
367,282.09999999999917
368,133.12957746478938
369,346.9970149253704
370,321.9692307692298
371,893.2857142857008
372,103.86015037594049
373,433.3950920245361
374,353.4389438943876
375,268.46542056074696
376,378.2736842105233
377,249.6052631578955
378,346.95238095237886
379,405.0140350877148
380,384.8454212454186
381,98.84705882352993
382,360.189003436424
383,275.8434782608687
384,296.13734939758956
385,422.1898734177174
386,344.35849056603536
387,342.199999999998
388,566.2222222222156
389,894.0727272727136
390,392.893203883491
391,361.1249999999974
392,889.328767123273
393,145.86666666666733
394,322.66040268456135
395,239.7006369426763
396,356.2916967508998
397,887.2095940959334
398,261.79072847681994
399,913.6059701492396
400,315.93972602739547
401,493.92727272726796
402,113.6368098159517
403,122.36917562724076
404,144.1129568106319
405,520.1382899628211
406,143.4929577464796
407,394.85467625898957
408,321.14421768707336
409,94.80362537764404
410,848.9333333333165
411,389.4875444839836
412,245.66419753086598
413,312.79459459459326
414,75.32669039145946
415,129.47625899280658
416,552.587456445987
417,845.2054794520348
418,918.799999999988
419,128.03750000000062
420,208.99320113314533
421,403.4444444444413
422,525.8312925170027
423,149.60371747211965
424,246.89887640449615
425,473.76901408450175
426,101.32358803986764
427,126.51578947368492
428,465.0074074074023
429,402.80224719100875
430,386.7390681003557
431,346.01538461538325
432,298.9999999999987
433,142.16216216216287
434,197.4631578947376
435,79.51347962382506
436,390.31428571428046
437,454.24060150375504
438,142.6941580756024
439,257.61904761904736
440,211.63416370106873
441,297.92820512820407
442,240.76549520766923
443,205.54177215190032
444,106.83554006968686
445,309.55584415584315
446,513.2999999999952
447,584.2028169014028
448,271.43030303030207
449,221.54285714285822
450,877.08235294116
451,485.6526315789385
452,300.1249999999985
453,62.800000000000324
454,307.6490566037719
455,149.8972972972979
456,87.23130990415389
457,593.3333333333275
458,278.5584775086492
459,273.9448275862065
460,318.94685314685125
461,98.73722627737332
462,379.91044776119094
463,604.2982078852984
464,339.41528239202415
465,267.2111111111104
466,565.7828996282476
467,288.02025316455615
468,434.34785478547536
469,324.2040133779255
470,252.20869565217396
471,153.4297734627842
472,412.84467353951516
473,443.5824915824866
474,169.0473186119888
475,565.7884057970956
476,344.68169014084356
477,136.51641791044838
478,166.87516778523567
479,919.7999999999905
480,889.6551724137759
481,101.68614232209849
482,136.257142857144
483,271.5513677811545
484,192.65597269624715
485,320.52972972972833
486,899.6143884891922
487,912.3999999999811
488,61.16990595611295
489,206.01554770318103
490,315.1177304964527
491,397.13333333332906
492,471.53333333332404
493,90.57662337662461
494,349.63333333332946
495,337.87594936708655
496,178.66520146520205
497,457.8496350364929
498,455.9423868312725
499,166.28571428571516
500,393.22950819671814
501,168.14084507042332
502,309.39572953736507
503,381.20821917807984
504,353.33710691823575
505,148.7103448275873
506,152.02658610271976
507,155.4953068592063
508,411.8466165413484
509,886.988235294103
510,186.9279693486596
511,365.9619047619024
512,168.04262295082063
513,330.1379537953786
514,449.0126984126944
515,122.51210191082856
516,108.11232876712381
517,894.4889679715182
518,329.6915254237253
519,141.9630662020912
520,100.01188118811935
521,402.00194174756894
522,115.18114478114566
523,16.08794788273591
524,451.59999999999354
525,538.1597359735922
526,228.85673758865704
527,144.42857142857244
528,249.71372549019762
529,269.7359516616303
530,378.9425742574239
531,362.15918367346745
532,516.7758865248188
533,326.5142857142841
534,63.367123287671525
535,232.8693877551041
536,910.5503649634861
537,406.40588235293745
538,306.9372549019587
539,598.3050847457458
540,110.25170068027253
541,399.5377049180257
542,296.6709897610898
543,344.78787878787716
544,297.78867924528146
545,425.1521126760515
546,277.249822064056
547,442.6325088339194
548,509.19999999999345
549,111.09283276450567
550,563.7007518796901
551,172.9525291828799
552,878.524999999989
553,284.4316831683154
554,141.1621621621627
555,102.69938650306803
556,153.22517482517543
557,258.0380622837341
558,337.1822784810111
559,869.8058823529269
560,66.05647840531591
561,647.222710622703
562,132.19477124183078
563,392.9714285714257
564,277.2310231023085
565,616.4999999999908
566,328.8864864864851
567,393.28360128617015
568,142.88571428571495
569,603.0666666666576
570,673.5833333333227
571,312.750809061487
572,249.20229226361195
573,136.01584158415912
574,260.7873015873007
575,414.19999999998765
576,293.6195121951214
577,322.4983606557362
578,205.4993288590613
579,931.3999999999878
580,115.74809688581358
581,489.5985130111487
582,356.4459770114905
583,118.57507987220518
584,902.5494584837471
585,386.81111111110914
586,309.86470588235
587,439.8437086092682
588,479.3623188405767
589,432.2029197080271
590,940.5999999999907
591,157.876628352491
592,310.1582822085874
593,867.3431906614696
594,501.66130268198737
595,553.4487804877953
596,305.6495412844026
597,921.3999999999853
598,469.62941176470287
599,625.6321167883148
600,801.4451612903143
601,394.79731543623916
602,234.89696969697107
603,700.7333333333241
604,334.56828478964167
605,885.4592592592462
606,559.3074204946948
607,392.14594594594405
608,370.29090909090746
609,808.9591836734596
610,416.83137254901675
611,305.3683397683371
612,379.5659863945558
613,367.54915254236937
614,920.5999999999918
615,882.3321554770129
616,354.97777777777367
617,562.3942122186419
618,381.237299035366
619,845.0871794871656
620,910.5999999999877
621,150.88717948718048
622,926.1999999999898
623,377.7319148936123
624,382.0285714285679
625,690.9137254901826
626,718.6199335548083
627,130.89581749049543
628,878.6238805970008
629,173.02388059701602
630,124.56485623003269
631,486.73333333332596
632,149.2966887417227
633,334.5992094861614
634,415.48375451263126
635,150.74487632508894
636,745.6375838926089
637,366.257553956826
638,919.5832061068613
639,350.4254295532602
640,158.02290076336
641,880.3629629629503
642,921.3999999999855
643,277.4999999999982
644,927.7999999999854
645,180.4451127819566
646,437.23592814370795
647,32.907987220447005
648,419.29276139409853
649,588.4361370716418
650,860.3328903654354
651,868.8983606557251
652,183.34920634920738
653,488.04444444443624
654,907.8736842105097
655,148.36401673640228
656,256.0101265822781
657,151.7278688524601
658,177.40569395017914
659,461.35438596490724
660,399.3344729344637
661,332.0740740740694
662,395.3396825396799
663,580.7877862595378
664,905.0949806949652
665,367.03369175627006
666,452.5999999999981
667,202.76579925650643
668,653.452491694343
669,572.6826254826176
670,721.2678966789592
671,771.4419475655363
672,660.2150197628408
673,393.25574912891625
674,312.62608695651926
675,518.6062499999954
676,396.2666666666628
677,342.67594936708434
678,132.57241379310418
679,305.0336633663351
680,285.61461794019834
681,289.4840125391834
682,298.59254658384907
683,157.0193548387103
684,416.7160142348727
685,319.66040268456055
686,651.3655172413738
687,325.23888888888746
688,680.6268774703478
689,311.27499999999816
690,243.15284552845648
691,650.9235494880422
692,445.71648351648065
693,107.56158940397462
694,492.7746478873191
695,429.7099337748316
696,520.8293906809957
697,920.799999999992
698,837.2937293729258
699,250.58762214983855
700,539.2039735099297
701,219.06072874494095
702,42.08622754491004
703,519.9818181818149
704,636.4403908794675
705,881.221978021964
706,861.2379182156002
707,921.1999999999902
708,909.3999999999892
709,319.7999999999979
710,364.24921135646105
711,573.3706293706242
712,873.3567944250717
713,442.3560371516985
714,331.2450704225297
715,731.133333333325
716,386.21203007518415
717,227.8277580071187
718,303.9204968944067
719,893.3818181818025
720,466.0734463276776
721,475.8982456140293
722,264.83291139240464
723,565.0939597315387
724,155.60000000000082
725,866.2968858131396
726,355.156462585032
727,551.6401433691639
728,923.7999999999826
729,879.1261648745382
730,252.25135951661724
731,277.9756097560972
732,799.4082840236505
733,847.1830985915317
734,843.0099688473317
735,881.2581314878792
736,287.381424148606
737,904.5992932862033
738,428.5999999999936
739,838.5767441860405
740,334.4114649681501
741,134.17272727272848
742,568.5404682274144
743,509.68368794325727
744,485.8173669467739
745,883.7292418772463
746,603.4265682656776
747,871.5264604810831
748,873.0679536679365
749,188.66894197952405
750,877.0491803278529
751,759.6415094339546
752,868.3863945578105
753,276.02020905923195
754,370.73333333332965
755,941.5999999999956
756,463.71351351350893
757,892.682442748081
758,774.4906574394394
759,867.8402877697679
760,206.9230769230778
761,931.5999999999856
762,182.93333333333447
763,855.6313993173843
764,886.0128113878887
765,911.1277777777592
766,915.7999999999885
767,222.7069767441867
768,512.0637681159349
769,402.1846153846105
770,645.8788321167783
771,913.5999999999806
772,886.9117647058652
773,920.3999999999832
774,320.615894039733
775,876.7726235741269
776,263.8708463949837
777,319.6387096774168
778,920.399999999981
779,260.8588628762523
780,147.19578059071824
781,112.13113553113637
782,426.96079734218756
783,913.0912280701586
784,868.704761904743
785,867.2253521126609
786,400.6462046204552
787,434.5021897810184
788,918.9999999999885
789,124.68489208633142
790,614.336231884052
791,138.6122977346287
792,906.1705882352765
793,843.9858156028264
794,420.8067796610127
795,825.0013986013862
796,147.66666666666725
797,530.7195876288614
798,927.5999999999859
799,286.75749128919637
800,315.4897526501753
801,618.800673400665
802,120.96626506024162
803,885.5449275362242
804,318.00915032679495
805,869.4253521126582
806,117.11877133105864
807,163.88524590164016
808,404.01302681991973
809,922.7503649634881
810,911.0912621359088
811,516.4571428571361
812,471.5807228915581
813,927.999999999984
814,861.8903225806333
815,859.8662207357638
816,841.4548494983118
817,710.2237762237671
818,585.9539358600467
819,891.4650176678297
820,273.64336569579154
821,563.9189542483565
822,915.3999999999875
823,317.46582278480855
824,879.3979238754231
825,918.7999999999876
826,148.96047430830097
827,906.5577464788552
828,844.6350515463761
829,898.276190476171
830,256.20436137071584
831,448.203278688521
832,523.7888888888833
833,157.2859504132237
834,722.2791946308632
835,533.4173285198508
836,314.0615916954989
837,492.40602006688476
838,276.1710144927523
839,148.47381974249006
840,900.9999999999869
841,66.79496855345988
842,443.31603053434924
843,294.9294117647049
844,270.25156794424953
845,921.3999999999851
846,931.3999999999915
847,923.9768115941959
848,891.3464788732255
849,135.59710144927578
850,598.6868327402087
851,876.1792207792003
852,899.0940766550391
853,924.3999999999915
854,698.7987987987817
855,115.45797101449315
856,130.54965034965085
857,370.51293375394056
858,332.8813559321998
859,424.520261437905
860,300.7863013698613
861,734.1999999999906
862,519.6753246753192
863,892.3943661971639
864,279.88831168831103
865,381.31304347825716
866,303.5796178343928
867,108.46666666666707
868,634.8591715976219
869,171.64460431654757
870,303.05814696485487
871,459.3967213114709
872,277.93446327683483
873,911.599999999986
874,284.4853146853135
875,749.6225352112548
876,122.24397163120634
877,855.8937293729289
878,830.8176100628708
879,305.220895522386
880,622.1470588235211
881,925.5999999999856
882,284.354838709676
883,327.36350364963306
884,150.83492063492142
885,890.8561403508587
886,550.630483271369
887,914.1999999999871
888,124.48489208633143
889,412.34647887323763
890,461.7212121212048
891,408.8717607973373
892,322.50196078431094
893,333.8290076335853
894,906.2242424242255
895,126.62631578947418
896,455.3242937853043
897,901.4885906040082
898,272.5555555555551
899,906.5142857142713
900,922.3999999999843
901,870.8029197080097
902,855.2405228757991
903,433.8996563573839
904,135.11641791044843
905,926.9999999999912
906,920.9999999999857
907,911.999999999982
908,919.1999999999849
909,619.0409937888093
910,880.474999999987
911,412.9007092198554
912,301.11428571428445
913,907.3056603773501
914,893.2885906040082
915,711.8242038216407
916,534.0272445820377
917,418.33559322032886
918,875.4312499999874
919,893.1506849314867
920,928.3999999999841
921,935.7999999999874
922,844.032558139525
923,583.0347826086919
924,896.8767123287492
925,656.3299363057193
926,304.8794326241122
927,295.2231974921605
928,151.30804597701265
929,832.1901639344121
930,712.7833935017981
931,364.72202166064676
932,122.77647058823581
933,916.8637450199143
934,493.7818181818125
935,237.025641025642
936,149.05263157894788
937,506.072180451122
938,857.0172839505983
939,926.9999999999948
940,898.0113207547089
941,532.6395759717253
942,386.8575342465729
943,931.5999999999904
944,915.9999999999826
945,130.74339622641563
946,744.189473684199
947,169.17647058823607
948,918.606557377035
949,912.9369963369852
950,916.9999999999862
951,244.54276527331302
952,165.57081850533913
953,932.599999999993
954,918.1999999999817
955,104.16747404844341
956,780.9724137930903
957,926.7999999999932
958,170.25714285714372
959,493.76678700360446
960,313.0809688581295
961,926.3999999999927
962,200.13822393822494
963,917.3999999999882
964,911.399999999982
965,152.9146853146865
966,861.9430604982106
967,500.9025641025603
968,365.28450704224866
969,119.4790996784571
970,876.1634069400491
971,443.0242424242382
972,148.1049645390084
973,517.1672514619816
974,894.5794871794718
975,911.5032258064404
976,441.4153846153813
977,190.19176954732575
978,902.7072463768026
979,929.3999999999934
980,912.2885906040108
981,748.70331125827
982,257.96103896103847
983,922.1999999999848
984,278.28053691275045
985,383.82826855123454
986,143.83516483516544
987,632.8548104956179
988,906.3999999999857
989,645.3795620437877
990,903.1577464788553
991,109.16389891696801
992,149.9333333333341
993,573.0461538461424
994,922.199999999985
995,408.4666666666613
996,525.5918088737124
997,300.4482758620687
998,891.0727272727094
999,903.1999999999845
1000,920.1999999999828
1001,654.2662116040782
1002,312.60289855072295
1003,577.665573770485
1004,747.5609756097392
1005,117.89787234042625
1006,309.05964912280433
1007,489.42424242423493
1008,923.1999999999861
1009,694.3925233644667
1010,558.4470588235225
1011,148.89729729729794
1012,139.96306620209128
1013,137.87792207792336
1014,864.2298507462534
1015,437.16249999999627
1016,515.7243243243204
1017,883.3887043189276
1018,926.5999999999914
1019,590.0636636636548
1020,621.1795053003437
1021,914.9999999999902
1022,917.3999999999913
1023,160.99716312056833
1024,916.0779922779766
1025,678.6823104693071
1026,318.4325878594235
1027,677.553623188399
1028,911.7999999999912
1029,899.1774834436978
1030,917.5999999999851
1031,908.5328621907975
1032,918.7999999999934
1033,924.7999999999938
1034,527.7777777777712
1035,873.3333333333201
1036,901.2795847750762
1037,862.4662207357652
1038,232.06217008797807
1039,188.11826625387107
1040,719.9875432525882
1041,474.1367697594461
1042,130.56241610738329
1043,452.01212121211813
1044,436.94328358208435
1045,921.9999999999928
1046,373.7631578947336
1047,905.1999999999887
1048,857.9288025889794
1049,102.28767123287729
1050,272.6462540716606
1051,902.9999999999803
1052,198.29581993569207
1053,265.30926517571686
1054,504.26979865771267
1055,107.313131313132
1056,363.25266903914354
1057,892.6169884169691
1058,833.7539432176527
1059,308.82222222222094
1060,700.6535947712252
1061,498.705431309899
1062,870.6959706959578
1063,124.30555555555642
1064,769.7318007662717
1065,871.8309859154735
1066,610.526315789458
1067,838.6235294117461
1068,181.18461538461642
1069,782.1999999999879
1070,679.5527156549392
1071,452.180564263314
1072,889.2857142856955
1073,607.7689768976812
1074,307.8809688581294
1075,679.4561933534571
1076,299.15828220858674
1077,176.7809523809534
1078,906.7999999999843
1079,846.5154121863674
1080,575.2056074766248
1081,281.96656151419353
1082,357.72782874617474
1083,901.5093632958678
1084,602.2874598070616
1085,281.8888178913726
1086,824.3421052631408
1087,903.7999999999807
1088,892.5840304182334
1089,901.3999999999888
1090,480.2999999999942
1091,139.13766233766302
1092,125.38540145985459
1093,139.86896551724203
1094,125.4837209302336
1095,312.4325878594231
1096,441.3586206896509
1097,76.27609427609468
1098,501.2155339805732
1099,366.20215053763155
1100,398.23013698629705
1101,920.7999999999836
1102,889.5595667869943
1103,205.69898989899067
1104,908.9999999999866
1105,891.4989898989708
1106,895.3777777777634
1107,921.7999999999848
1108,455.12112676055983
1109,514.6915254237226
1110,351.8918918918895
1111,903.6630824372633
1112,509.1859154929514
1113,869.1172413792921
1114,919.1999999999845
1115,142.712280701755
1116,920.9999999999834
1117,307.24520123838835
1118,304.51495016611085
1119,886.8201438848749
1120,896.684981684971
1121,161.6406779661024
1122,857.9423728813438
1123,906.4571428571265
1124,408.3546099290752
1125,644.3086419752965
1126,919.999999999988
1127,371.7184290030172
1128,719.1462365591308
1129,874.6408945686758
1130,913.1099630996217
1131,507.3016949152477
1132,893.3774834436969
1133,916.5999999999838
1134,892.8119402984914
1135,921.599999999984
1136,538.038314176239
1137,905.3999999999859
1138,109.49315960912116
1139,924.1999999999936
1140,373.87572815533656
1141,917.7999999999935
1142,135.32222222222313
1143,150.17009345794497
1144,81.00990099009945
1145,913.7999999999837
1146,655.272607260719
1147,917.7999999999885
1148,903.9506849314889
1149,140.4251748251761
1150,639.8666666666585
1151,656.022222222215
1152,909.799999999984
1153,915.5999999999842
1154,680.8137457044554
1155,354.7754601226963
1156,350.42539682539416
1157,104.22962962963032
1158,128.56279069767515
1159,914.1999999999883
1160,919.5999999999897
1161,910.3999999999821
1162,462.6054421768671
1163,364.7304029304003
1164,908.7999999999879
1165,172.91863117870818
1166,799.022801302912
1167,902.9999999999849
1168,914.3999999999907
1169,722.2222222222048
1170,245.03021148036447
1171,397.40851063829365
1172,931.7999999999878
1173,909.9999999999934
1174,491.36923076922557
1175,899.7160305343422
1176,918.3999999999913
1177,898.4329966329786
1178,649.6135593220218
1179,441.7304347826053
1180,908.9999999999852
1181,348.2220064724883
1182,520.5953177257469
1183,901.1999999999822
1184,880.1419354838579
1185,933.999999999995
1186,902.9559845559677
1187,915.3999999999863
1188,724.681345565735
1189,347.02564102563883
1190,711.7967845659039
1191,925.3999999999845
1192,472.31026615969205
1193,371.92151898733795
1194,899.6912621359066
1195,909.1870307167045
1196,591.8291390728415
1197,612.175438596482
1198,896.8542955326288
1199,888.876433120998
1200,919.3999999999899
1201,378.5333333333299
1202,372.56598639455507
1203,928.3999999999872
1204,925.9999999999891
1205,890.5660377358278
1206,897.0840579710061
1207,657.0840764331065
1208,891.4193771626185
1209,920.5999999999897
1210,897.684981684971
1211,540.9272727272657
1212,887.450847457611
1213,890.6601307189335
1214,894.5985865724235
1215,872.6443768996816
1216,920.3999999999824
1217,894.7705882352745
1218,676.4784194528767
1219,898.993197278903
1220,673.7516819571747
1221,924.3999999999885
1222,887.9154078549626
1223,922.1999999999879
1224,674.96688741721
1225,925.5999999999945
1226,906.7640449438094
1227,261.00119760479
1228,920.3999999999924
1229,757.5538461538348
1230,160.21081081081167
1231,923.7999999999855
1232,591.8444444444373
1233,916.1999999999916
1234,921.3999999999833
1235,929.3999999999924
1236,913.3999999999878
1237,910.7999999999821
1238,906.8366197182929
1239,860.777935943047
1240,927.5999999999892
1241,907.8216216216022
1242,878.5513513513307
1243,324.0130718954217
1244,300.4634146341453
1245,891.8219780219674
1246,645.5189873417661
1247,401.05194805194475
1248,928.7999999999928
1249,922.7999999999889
1250,239.39768786127445
1251,895.5483870967627
1252,694.1880478087589
1253,893.3554817275626
1254,427.60148698884393
1255,437.50938511326177
1256,928.5999999999893
1257,384.81618497109326
1258,902.6398523985141
1259,600.0304207119651
1260,887.2611464967929
1261,877.4981132075279
1262,79.76065573770543
1263,534.5538461538413
1264,878.7714285714147
1265,439.4650306748417
1266,882.1896678966706
1267,702.866666666653
1268,927.1999999999915
1269,882.694076655038
1270,341.5821561338261
1271,291.1999999999978
1272,874.5704918032645
1273,349.6709219858128
1274,523.2508361203963
1275,700.8564102563979
1276,889.1662337662143
1277,815.1090909090783
1278,899.6156028368674
1279,150.15572519084046
1280,900.9651245551477
1281,610.9756097560874
1282,220.912772585672
1283,568.6121212121155
1284,926.5999999999864
1285,614.4647482014306
1286,917.5999999999896
1287,893.9498154981457
1288,929.5999999999852
1289,622.6068965517142
1290,876.7441860465012
1291,896.1740614334267
1292,912.9999999999858
1293,900.7304347825988
1294,915.9999999999815
1295,917.7999999999853
1296,882.6481012658129
1297,917.399999999992
1298,909.9999999999891
1299,926.1999999999856
1300,893.8426229508037
1301,894.0222222222114
1302,836.8770764119481
1303,836.7469879517937
1304,916.3999999999904
1305,201.29090909090988
1306,529.603973509928
1307,891.5103448275697
1308,928.7999999999895
1309,906.3076923076771
1310,870.7960396039505
1311,869.4249999999857
1312,865.2173913043277
1313,167.47563025210155
1314,903.1999999999869
1315,880.1324503311153
1316,669.6629213482994
1317,491.7249999999939
1318,884.1269841269644
1319,885.2969696969553
1320,901.1959183673374
1321,867.3435897435737
1322,862.7301587301398
1323,900.0432432432231
1324,466.9267605633752
1325,158.61818181818245
1326,911.799999999984
1327,173.46513409961779
1328,864.4547231270155
1329,922.1999999999902
1330,111.7444444444451
1331,267.1148036253765
1332,885.6895522387886
1333,900.6153354632464
1334,885.1278688524463
1335,905.8555555555365
1336,150.65540166205082
1337,512.4727272727204
1338,885.3513513513318
1339,928.5999999999917
1340,890.3518072289021
1341,916.3999999999858
1342,865.3333333333147
1343,437.94328358208446
1344,869.2996845425732
1345,901.094980694964
1346,865.6810810810617
1347,906.7617021276491
1348,815.00740740739
1349,926.1999999999844
1350,835.2941176470493
1351,66.63727598566344
1352,895.9662337662156
1353,885.7543624160903
1354,581.2868167202489
1355,860.9128526645565
1356,914.9999999999857
1357,895.4473118279429
1358,405.71949685534014
1359,925.7999999999913
1360,915.387499999988
1361,161.87444794952782
1362,859.1905362775879
1363,862.2578947368269
1364,411.8714714714662
1365,922.5999999999831
1366,211.80000000000078
1367,896.7111111110914
1368,911.9824561403352
1369,904.8014598539984
