Learning Rate,Total Reward,Loss
0.0003,-71.5999984741211,11.427371814846992
0.0002996153846153846,-69.94999694824219,8.415121987462044
0.0002992307692307692,-71.5999984741211,7.43302783370018
0.0002988461538461538,-67.75,4.717381194233894
0.00029846153846153846,-55.650001525878906,1.9237788068130612
0.00029807692307692304,-51.25,0.8326247360964771
0.0002976923076923077,-51.80000305175781,1.2286853801924735
0.0002973076923076923,-25.950002670288086,-2.4030022060032934
0.0002969230769230769,-18.800003051757812,-1.3116880259476602
0.00029653846153846153,-32.54999923706055,0.9509414144704351
0.00029615384615384616,-19.35000228881836,-0.0006095910357544199
0.00029576923076923074,-13.30000114440918,0.29049348915577866
0.0002953846153846154,18.049999237060547,-1.1523346338944975
0.00029499999999999996,29.049997329711914,-0.10071083954244386
0.0002946153846153846,70.84999084472656,-1.874072367849294
0.0002942307692307692,82.94999694824219,-0.34648809052305296
0.0002938461538461538,112.64999389648438,3.1311408255423885
0.00029346153846153845,145.64999389648438,3.1112757330120075
0.00029307692307692303,140.6999969482422,7.8838186545763165
0.00029269230769230766,140.6999969482422,13.45044084917754
0.0002923076923076923,180.85000610351562,11.809538645669818
0.0002919230769230769,181.39999389648438,17.93088147044182
0.0002915384615384615,228.14999389648438,25.236303851008415
0.00029115384615384615,178.64999389648438,24.736309692263603
0.00029076923076923073,258.95001220703125,18.88583087909501
0.00029038461538461537,210.54998779296875,31.67246387153864
0.00029,198.99998474121094,59.39191547036171
0.0002896153846153846,191.29998779296875,58.61927339434624
0.0002892307692307692,218.79998779296875,31.76194693148136
0.00028884615384615385,233.64999389648438,29.871402509510517
0.00028846153846153843,178.64999389648438,39.242207661271095
0.00028807692307692307,210.54998779296875,32.38336792588234
0.00028769230769230765,208.89999389648438,28.8096022605896
0.0002873076923076923,232.0,33.441626124083996
0.0002869230769230769,237.5,15.693743984622415
0.0002865384615384615,265.54998779296875,34.130851686000824
0.00028615384615384614,208.35000610351562,39.88440153002739
0.0002857692307692307,224.3000030517578,48.936881989240646
0.00028538461538461535,266.0999755859375,26.02965547889471
0.000285,249.0500030517578,45.567783668637276
0.00028461538461538457,201.75,65.26144468784332
0.0002842307692307692,260.04998779296875,37.587489783763885
0.0002838461538461538,247.9499969482422,48.92358469963074
0.0002834615384615384,227.04998779296875,40.17002232372761
0.00028307692307692306,218.79998779296875,54.70449921488762
0.00028269230769230764,192.39999389648438,49.725926369428635
0.00028230769230769227,211.09999084472656,32.54340460896492
0.0002819230769230769,230.34999084472656,32.28114956617355
0.0002815384615384615,241.89999389648438,55.820648208260536
0.0002811538461538461,226.5,35.85904996097088
0.00028076923076923076,213.85000610351562,31.875629231333733
0.00028038461538461534,189.10000610351562,43.67469501495361
0.00028,263.8999938964844,23.39741478022188
0.0002796153846153846,248.5,33.56926518678665
0.0002792307692307692,210.0,32.8185026794672
0.0002788461538461538,180.3000030517578,55.01880398392677
0.00027846153846153846,192.9499969482422,36.467553794384
0.00027807692307692304,222.64999389648438,32.45856322348118
0.0002776923076923077,248.5,27.14435987919569
0.0002773076923076923,254.54998779296875,31.056691862642765
0.0002769230769230769,246.85000610351562,36.713715478777885
0.00027653846153846153,224.84999084472656,38.43574842810631
0.00027615384615384617,282.5999755859375,23.349985264241695
0.00027576923076923075,252.34999084472656,38.54657593369484
0.00027538461538461533,253.44998168945312,33.220105677843094
0.00027499999999999996,202.84999084472656,95.21660560369492
0.0002746153846153846,234.1999969482422,47.81475952267647
0.0002742307692307692,189.09999084472656,51.610286861658096
0.0002738461538461538,246.30001831054688,39.812068954110146
0.00027346153846153845,216.0500030517578,55.4488765001297
0.00027307692307692303,199.0,51.578173369169235
0.00027269230769230767,205.60000610351562,52.1168265491724
0.0002723076923076923,175.35000610351562,65.70138877630234
0.0002719230769230769,216.04998779296875,42.01364295184612
0.0002715384615384615,221.54998779296875,23.664510987699032
0.00027115384615384615,219.34999084472656,33.374690145254135
0.00027076923076923073,222.64999389648438,30.47331440448761
0.00027038461538461537,234.75,24.375799261033535
0.00027,199.0,32.76283319294453
0.0002696153846153846,219.34999084472656,34.19604763388634
0.0002692307692307692,173.14999389648438,51.692414194345474
0.00026884615384615385,240.25,33.336782747879624
0.00026846153846153844,190.75,47.61973762512207
0.00026807692307692307,164.89999389648438,30.877232685685158
0.00026769230769230765,235.3000030517578,28.567250311374664
0.0002673076923076923,192.9499969482422,21.41615615040064
0.00026692307692307687,187.44998168945312,32.11144343018532
0.0002665384615384615,198.4499969482422,42.38010859489441
0.00026615384615384614,179.1999969482422,49.801496401429176
0.0002657692307692307,116.5,35.81136234104633
0.00026538461538461536,193.5,25.923973754048347
0.000265,229.8000030517578,43.588439136743546
0.00026461538461538457,141.24998474121094,27.34585141390562
0.0002642307692307692,232.00001525878906,29.114803358912468
0.00026384615384615384,225.94998168945312,26.380853198468685
0.0002634615384615384,198.44998168945312,29.986444979906082
0.00026307692307692306,209.4499969482422,33.83705997467041
0.0002626923076923077,241.89999389648438,21.72358075529337
0.0002623076923076923,207.79998779296875,30.292361319065094
0.0002619230769230769,177.54998779296875,20.262776859104633
0.00026153846153846154,247.94998168945312,27.633702769409865
0.0002611538461538461,256.75,47.236403692513704
0.00026076923076923076,283.1499938964844,21.859529314970132
0.0002603846153846154,245.19998168945312,25.105384029448032
0.00026,276.54998779296875,33.11524974554777
0.0002596153846153846,245.20001220703125,46.37419657409191
0.0002592307692307692,241.35000610351562,27.465199761092663
0.00025884615384615383,189.10000610351562,45.84102389216423
0.00025846153846153846,260.04998779296875,32.47020009160042
0.00025807692307692304,211.10000610351562,47.46019375324249
0.0002576923076923077,224.29998779296875,29.665093049407005
0.0002573076923076923,229.25,34.57199989259243
0.0002569230769230769,228.15000915527344,30.371335685253143
0.0002565384615384615,164.89999389648438,41.75128102302551
0.0002561538461538461,185.25,39.03046281635761
0.00025576923076923075,172.59999084472656,47.40684233605862
0.00025538461538461533,260.6000061035156,47.638297230005264
0.00025499999999999996,216.04998779296875,48.19228398799896
0.0002546153846153846,223.19998168945312,64.67702293395996
0.0002542307692307692,250.6999969482422,24.82248792052269
0.0002538461538461538,194.60000610351562,59.562898486852646
0.00025346153846153845,213.84999084472656,39.61650891602039
0.00025307692307692303,231.45001220703125,36.59301856160164
0.00025269230769230767,228.14999389648438,26.853201180696487
0.0002523076923076923,257.29998779296875,41.202882409095764
0.0002519230769230769,217.14999389648438,29.855002224445343
0.0002515384615384615,245.1999969482422,29.289699256420135
0.00025115384615384615,227.79998779296875,41.777497455477715
0.00025076923076923073,220.99998474121094,35.39005255699158
0.00025038461538461537,236.9499969482422,41.32835276424885
0.00025,210.54998779296875,36.33811390399933
0.0002496153846153846,227.59999084472656,43.76569904386997
0.00024923076923076917,258.3999938964844,24.143988274037838
0.0002488461538461538,228.14999389648438,30.891650900244713
0.00024846153846153844,204.5,42.18143694102764
0.000248076923076923,221.54998779296875,52.87231543660164
0.00024769230769230765,243.54998779296875,48.304273173213005
0.0002473076923076923,234.20001220703125,27.329369120299816
0.00024692307692307687,243.54998779296875,40.15082257986069
0.0002465384615384615,218.79998779296875,27.288191571831703
0.00024615384615384614,241.89999389648438,39.88296440243721
0.0002457692307692307,263.3500061035156,52.46406131982803
0.00024538461538461536,203.39999389648438,33.832311168313026
0.000245,249.0500030517578,34.19318872690201
0.0002446153846153846,220.44998168945312,37.35233987867832
0.0002442307692307692,258.95001220703125,18.881502505391836
0.00024384615384615382,225.95001220703125,45.69117158651352
0.00024346153846153845,259.5,27.06464235112071
0.00024307692307692306,265.0,46.59768268465996
0.00024269230769230767,245.19998168945312,29.09073608368635
0.0002423076923076923,257.8499755859375,39.73539537191391
0.0002419230769230769,241.89999389648438,29.98083010315895
0.00024153846153846152,262.25,33.54797279834747
0.00024115384615384615,249.0500030517578,40.911744609475136
0.00024076923076923076,208.34999084472656,65.09474065899849
0.00024038461538461537,272.70001220703125,31.008745681494474
0.00023999999999999998,221.0,36.25921016186476
0.00023961538461538461,223.19998168945312,50.19001480937004
0.00023923076923076922,251.8000030517578,34.52263318002224
0.00023884615384615383,297.45001220703125,28.06567145138979
0.00023846153846153847,277.6499938964844,38.948012337088585
0.00023807692307692307,228.14999389648438,45.30072046816349
0.00023769230769230765,250.6999969482422,46.22271205484867
0.0002373076923076923,290.8500061035156,22.40111929178238
0.0002369230769230769,218.25,32.81654676422477
0.0002365384615384615,228.14999389648438,43.2837825268507
0.00023615384615384611,235.85000610351562,39.3778745085001
0.00023576923076923075,267.75,42.73830769956112
0.00023538461538461536,270.5,33.3859026581049
0.00023499999999999997,257.29998779296875,44.16918747127056
0.0002346153846153846,228.6999969482422,46.77954876422882
0.0002342307692307692,200.10000610351562,38.637265503406525
0.00023384615384615382,310.6499938964844,30.30581385269761
0.00023346153846153845,303.5,38.72861625999212
0.00023307692307692306,290.29998779296875,28.439015556126833
0.00023269230769230767,169.29998779296875,52.39085993170738
0.0002323076923076923,265.0,33.182632341980934
0.0002319230769230769,227.60000610351562,31.31786674261093
0.00023153846153846152,232.0,30.689417392015457
0.00023115384615384616,276.54998779296875,36.30225521326065
0.00023076923076923074,247.40000915527344,33.427465848624706
0.00023038461538461534,249.60000610351562,31.98343037068844
0.00022999999999999995,229.25,37.04031674563885
0.0002296153846153846,249.60000610351562,32.07913928478956
0.0002292307692307692,219.35000610351562,38.029598236083984
0.0002288461538461538,245.19998168945312,33.43847055733204
0.00022846153846153844,265.5500183105469,29.649526234716177
0.00022807692307692305,250.14999389648438,25.77836138382554
0.00022769230769230766,245.1999969482422,31.925633378326893
0.0002273076923076923,314.5,19.036870745010674
0.0002269230769230769,234.1999969482422,40.20986269414425
0.0002265384615384615,267.1999816894531,24.175890654325485
0.00022615384615384614,205.60000610351562,41.71115428209305
0.00022576923076923075,259.5,23.940339230000973
0.00022538461538461536,299.6499938964844,27.15616913884878
0.000225,260.04998779296875,32.50868383795023
0.0002246153846153846,221.0,36.088642075657845
0.0002242307692307692,239.15000915527344,42.20820991694927
0.00022384615384615382,261.70001220703125,36.88377811014652
0.00022346153846153845,267.75,31.751948595046997
0.00022307692307692306,293.04998779296875,25.916055910289288
0.00022269230769230767,266.1000061035156,40.02513313293457
0.0002223076923076923,271.04998779296875,43.71031600236893
0.0002219230769230769,266.6499938964844,48.69651511311531
0.00022153846153846152,237.5,40.060994669795036
0.00022115384615384616,288.0999755859375,30.105319030582905
0.00022076923076923076,197.89999389648438,33.04618423432112
0.00022038461538461537,232.0,32.088100254535675
0.00022,210.0,31.6306903809309
0.00021961538461538462,231.4499969482422,28.82919992506504
0.00021923076923076922,293.04998779296875,23.225808292627335
0.00021884615384615386,241.35000610351562,33.74412590265274
0.00021846153846153847,238.0500030517578,27.350155517458916
0.00021807692307692308,223.1999969482422,49.587308675050735
0.00021769230769230766,230.35000610351562,26.718171782791615
0.0002173076923076923,232.5500030517578,43.19349384307861
0.0002169230769230769,230.35000610351562,16.375959428027272
0.0002165384615384615,194.60000610351562,38.33285582065582
0.00021615384615384614,247.95001220703125,29.58505269885063
0.00021576923076923075,228.6999969482422,38.681063801050186
0.00021538461538461536,179.75,32.17784136533737
0.000215,265.54998779296875,26.560778342187405
0.0002146153846153846,223.74998474121094,25.711680687963963
0.0002142307692307692,274.3500061035156,13.632125063799322
0.00021384615384615385,240.80001831054688,25.359992310404778
0.00021346153846153845,276.0,14.595096446573734
0.00021307692307692304,265.0,14.359428740106523
0.00021269230769230764,261.70001220703125,16.967400208115578
0.00021230769230769228,224.29998779296875,21.566652178764343
0.0002119230769230769,213.85000610351562,47.57997006177902
0.0002115384615384615,249.04998779296875,36.838686257600784
0.00021115384615384613,231.4499969482422,19.432758659124374
0.00021076923076923074,206.6999969482422,40.87405699491501
0.00021038461538461535,169.29998779296875,36.05236627161503
0.00020999999999999998,191.85000610351562,31.88094362616539
0.0002096153846153846,200.09999084472656,22.038264200091362
0.0002092307692307692,168.75,21.525127604603767
0.0002088461538461538,171.5,20.653379179537296
0.00020846153846153844,182.5,20.78651088476181
0.00020807692307692305,179.1999969482422,21.431380435824394
0.00020769230769230766,169.8499755859375,22.206723272800446
0.0002073076923076923,208.34999084472656,24.98346634209156
0.0002069230769230769,214.39999389648438,17.969314746558666
0.0002065384615384615,229.25,23.168661631643772
0.00020615384615384614,197.89999389648438,14.778367646038532
0.00020576923076923075,239.14999389648438,11.941457150503993
0.00020538461538461536,175.34999084472656,34.47353819012642
0.000205,177.54998779296875,36.82957120239735
0.0002046153846153846,241.89999389648438,12.544927380979061
0.0002042307692307692,233.10000610351562,20.430010601878166
0.00020384615384615385,263.8999938964844,5.7903954243520275
0.00020346153846153846,243.0,23.724622793495655
0.00020307692307692306,211.64999389648438,15.963691825047135
0.0002026923076923077,257.8499755859375,19.918082043528557
0.0002023076923076923,229.79998779296875,21.654947578907013
0.00020192307692307691,231.4499969482422,21.59444209933281
0.00020153846153846155,246.29998779296875,22.08021780848503
0.00020115384615384616,249.04998779296875,22.585894264280796
0.00020076923076923077,244.64999389648438,15.728006303310394
0.00020038461538461537,258.3999938964844,8.738097327761352
0.0002,263.3499755859375,14.392548337578773
0.00019961538461538462,227.04998779296875,31.081524416804314
0.00019923076923076923,212.1999969482422,38.61521200835705
0.00019884615384615383,276.54998779296875,11.062204436399043
0.00019846153846153844,191.29998779296875,26.3868215829134
0.00019807692307692305,261.1499938964844,4.923510268272366
0.00019769230769230769,156.64999389648438,42.10305446386337
0.0001973076923076923,276.0,5.8966435343027115
0.0001969230769230769,257.29998779296875,15.708227097988129
0.0001965384615384615,214.39999389648438,18.757962465286255
0.00019615384615384615,221.54998779296875,24.49068697541952
0.00019576923076923075,213.85000610351562,25.40914086252451
0.00019538461538461536,252.34999084472656,23.58837940916419
0.000195,275.45001220703125,10.742372772656381
0.0001946153846153846,227.04998779296875,26.090627506375313
0.00019423076923076919,229.79998779296875,21.822603560984135
0.0001938461538461538,262.25,16.431861516088247
0.00019346153846153843,262.79998779296875,22.354093864560127
0.00019307692307692304,255.65000915527344,17.174722358584404
0.00019269230769230765,274.8999938964844,21.580160722136497
0.00019230769230769228,251.8000030517578,23.856896698474884
0.0001919230769230769,258.95001220703125,15.731710644438863
0.0001915384615384615,283.14996337890625,25.71128475666046
0.00019115384615384613,261.14996337890625,15.749455824494362
0.00019076923076923074,238.0500030517578,14.562128867954016
0.00019038461538461535,266.1000061035156,17.589288644492626
0.00018999999999999998,251.8000030517578,13.731375258823391
0.0001896153846153846,272.6999816894531,9.170359434559941
0.0001892307692307692,230.35000610351562,20.564474549144506
0.00018884615384615383,277.1000061035156,15.74676525592804
0.00018846153846153844,282.04998779296875,10.219667110592127
0.00018807692307692305,271.6000061035156,13.305335029959679
0.00018769230769230769,267.20001220703125,16.648091439157724
0.0001873076923076923,222.64999389648438,28.04186674207449
0.0001869230769230769,310.1000061035156,4.984316773654427
0.00018653846153846154,293.04998779296875,8.764564911834896
0.00018615384615384615,272.14996337890625,8.380741463974118
0.00018576923076923075,267.1999816894531,13.849901551380754
