Episode,Reward
93,-29.56579370289918
94,-27.888582843980455
95,-25.725097952275874
96,-26.50000565620324
97,-27.761191937186403
98,-23.777117643808904
99,-23.652573415112336
100,-23.269563384863872
101,-23.875654123938965
102,-22.017859510836498
103,-21.273310742115015
104,-20.915404043056675
105,-21.308072710227822
106,-20.80524384409933
107,-21.37868004672041
108,-19.817956136365098
109,-18.97522990633671
110,-19.514020890253917
111,-20.386367575710032
112,-20.924586120497437
113,-20.235114950848708
114,-19.952292972048074
115,-20.34193281920005
116,-19.531276555600247
117,-18.464565271661268
118,-18.46405087366141
119,-19.16497277239273
120,-18.54839799019942
121,-20.056210110214842
122,-19.4921401915749
123,-16.56502394118658
124,-20.855954238474354
125,-15.519584055491409
126,-16.38168550910304
127,-15.397223694931101
128,-14.474049217447034
129,-14.462390907250946
130,-14.08110184073199
131,-15.419445211192581
132,-14.322988071357852
133,-14.410014441483387
134,-13.635767013326333
135,-12.211689403808995
136,-13.308929319379237
137,-13.278156978967266
138,-11.926570796815056
139,-12.682513593532137
140,-12.156937171907513
141,-10.856352086362143
142,-10.154682652023942
143,-9.346700564915297
144,-7.637849243287008
145,-7.758056823165468
146,-7.645212269921475
147,-6.675163550102473
148,-6.151487906455986
149,-8.060496363746617
150,-6.036219991242503
151,-6.744699016310882
152,-5.574335477928321
153,-4.093651683206361
154,-4.682640553876759
155,-5.674057100650538
156,-3.187295289386682
157,-3.072970788012567
158,-3.3756056172804265
159,-2.726725015861295
160,-2.9411358897959174
161,-1.7493725232463346
162,-2.8315426871838714
163,-1.0123071154455319
164,-4.4117238274316035
165,-1.8468850071287366
166,-0.6632418089502751
167,-0.910998008252435
168,-1.489602409823489
169,-1.3879451081144387
170,-0.20627915895544122
171,0.034530541908618304
172,-1.3526784165625791
173,-1.9889549109879865
174,-0.11556783936607448
175,0.33084190012824843
176,0.2501793265665538
177,0.05266420366615139
178,0.1823148760876328
179,0.895661865969501
180,-0.004324505353968783
181,0.3341679722691552
182,-3.407388420203074
183,-0.18922669012099766
184,1.5905244909487655
185,0.8929782971441769
186,0.25922204203717375
187,1.4465050693595158
188,3.638687199244899
189,0.9553336834255564
190,1.2757973150381177
191,1.3810925727039614
192,1.8205111758907682
193,3.013426583149781
194,2.8406042301741703
195,1.9014354576791332
196,3.619626970353223
197,2.7963573368775307
198,1.3337384109056243
199,1.814998049487667
200,3.6147644323396193
201,1.709434239934511
202,2.650309958917395
203,3.226364421630283
204,3.212975020892919
205,3.16348443232725
206,3.296375645027184
207,3.416391647156952
208,4.05934979595368
209,3.1905667485346356
210,3.6128598299088517
211,5.675445526856313
212,5.248159772459405
213,3.4440873247738883
214,4.853010307964559
215,3.0509012074725055
216,5.0323068259743335
217,5.648842362886296
218,2.4050671263417764
219,3.719381772083532
220,4.553783981093519
221,4.6584994660038435
222,3.649202896033099
223,4.876666487313815
224,3.553474381472294
225,4.123711121732988
226,3.814188699968163
227,2.0293589502423957
228,3.2931988141983806
229,4.617776793429008
230,4.99603955841747
231,3.233579398388042
232,5.264311594846347
233,4.462010047762962
234,3.001964563199012
235,3.736683260152732
236,4.471063088323916
237,4.860302936166531
238,3.6816853177230757
239,4.236611726419995
240,5.449889447936799
241,3.9646846671129294
242,4.05693571687179
243,4.661627953790124
244,3.8707646001900264
245,5.537464451306804
246,5.179038837658871
247,5.428400860436877
248,5.683244486495233
249,3.9300087163243385
250,5.546346589449161
251,6.425507403261332
252,5.7419800403633525
253,4.273703960570816
254,6.604503953328353
255,4.155671788068489
256,5.864662871846312
257,4.262495379749072
258,2.8225513325793004
259,5.160085810112455
260,6.078556609090422
261,4.981999514811986
262,5.38680904632061
263,4.994958533638454
264,4.927629619964093
265,3.487203658069173
266,6.086446711447706
267,5.549382670254757
268,3.656647683522351
269,5.554998842336242
270,7.078431806597877
271,6.779271318202838
272,5.475416720283536
273,6.223104058342056
274,5.881388937184588
275,7.1211695156500925
276,5.45248157385551
277,6.179674912676828
278,4.960922110096242
279,4.7197311133997
280,6.671115176566565
281,6.788065970266862
282,5.571646243736158
283,5.691187654749798
284,6.747849612928315
285,6.708464427209771
286,5.936847231076411
287,5.1950147741759745
288,7.099384165218101
289,7.227010152602579
290,6.008473543019959
291,6.028238728143281
292,6.294220408611621
293,6.9323929018167
294,6.157500529068835
295,6.771341130370882
296,7.807120173843582
297,6.798154804070785
298,6.458211536324275
299,7.1502659616010975
300,7.291003736220913
301,4.2527714906229335
302,6.5278700875608955
303,4.935789334060621
304,7.990095337344951
305,5.388226678807912
306,5.82505285508186
307,6.665903156133367
308,7.498603958593681
309,7.414413234120864
310,4.8015400261003505
311,4.804843856139737
312,5.004532356780029
313,6.379186541297157
314,7.214394020202883
315,6.725596854182587
316,7.10287019368944
317,7.196086088818799
318,5.893295539711918
319,6.008676245011369
320,7.571618817868337
321,7.074267653634148
322,7.887532131308064
323,7.173127637558309
324,7.461716945627707
325,6.064584388634815
326,5.873382095543039
327,6.619014977649471
328,7.5388167586686645
329,6.183912611605596
330,6.3877983521322355
331,7.1489740341169075
332,7.687439779760322
333,6.795976483112816
334,6.044910576691851
335,5.793716098996509
336,7.839268794356524
337,7.00127936630324
338,7.752315553918495
339,7.6745557693826685
340,7.835714126350972
341,4.137355139708774
342,6.514030429294337
343,7.7755340426185535
344,5.179948947627726
345,7.225222236504772
346,6.656487891487146
347,7.769790085240572
348,6.2585106127498085
349,8.645994447888816
350,6.232286191625513
351,7.096889501861601
352,7.74952365699535
353,7.5559306886314
354,7.804483451871201
355,6.608986787592366
356,5.922276337627936
357,7.128310263252503
358,6.248621171903491
359,7.715931940025344
360,6.109935781324886
361,8.030808695551638
362,7.281206322917095
363,5.667083529771615
364,8.092224338115493
365,6.03631943607579
366,6.035969660349192
367,7.998554430700224
368,7.4043790482177085
369,7.42310357504587
370,8.346034535450231
371,6.6320522347694855
372,7.090981436637554
373,4.846209607386341
374,6.9268925161436075
375,6.8170833217985916
376,8.554938371725996
377,5.887051483133811
378,8.580512943188353
379,7.3307419866528285
380,7.200139799968638
381,8.004240712484966
382,8.270238115742188
383,6.5343707722915925
384,8.672225433566295
385,7.015184632284559
386,8.800792224513975
387,7.684890209956714
388,6.886714517374836
389,8.152518432572505
390,8.504090126754095
391,8.836409871668241
392,6.877307356917608
393,8.017286459370828
394,8.429502551466225
395,9.954863315852357
396,6.868371374876543
397,7.31692098934265
398,7.140672304997846
399,7.655525436886276
400,7.710629108008613
401,7.325475731967017
402,7.837954782284174
403,8.653483300826833
404,6.753892336403959
405,7.651074303849925
406,8.903243819656465
407,8.343375973925612
408,7.045993084681538
409,7.888722517870367
410,7.840327959691488
411,7.493842950537195
412,8.473413357645297
413,8.275612379729731
414,7.911209026130543
415,8.584824555877614
416,7.628559010303266
417,7.3784766551647385
418,6.777002808488293
419,8.217416710928077
420,7.9383105990905225
421,7.816359810962038
422,7.359288736453906
423,7.068845613332457
424,6.483256472465274
425,8.531948670849204
426,6.845953498984373
427,8.652630483620493
428,6.545752283994112
429,8.76844899005876
430,7.489782357087976
431,6.951249970084055
432,8.463841247010974
433,7.0270759513409295
434,7.187209943437945
435,6.9792059431783935
436,7.81848690261754
437,8.664562628166147
438,7.145284634091578
439,8.457946766865755
440,6.931579435393233
441,5.79454105159268
442,7.848834936912476
443,5.955445224625989
444,8.101065583181258
445,8.00016887131333
446,7.787521961650488
447,9.72511749545361
448,7.497411142386505
449,7.769942690203583
450,9.49782089835965
451,9.287615561435617
452,7.591042079597088
453,8.339940448179851
454,7.402918662098552
455,7.937717788686977
456,9.18101823137951
457,7.206762356499197
458,8.213825991671529
459,6.518964113298187
460,5.938270046920832
461,7.622942094978564
462,7.0337896225744325
463,7.173149501036219
464,6.720919618526481
465,7.975627221332245
466,5.636010774867612
467,8.160060378846413
468,6.665494646592059
469,8.164459342408929
470,6.524086925455685
471,9.205295250500225
472,9.263792522835852
473,7.533271630311382
474,8.16812226688613
475,8.719181174970544
476,8.435420240197958
477,9.206285123716421
478,7.341342573594313
479,8.951150257706015
480,7.101180294876905
481,8.55062095771915
482,6.575285621879014
483,10.036482955161475
484,7.45104952539069
485,8.35141821105655
486,7.974810392371059
487,6.8602825774860925
488,7.4340608394977785
489,8.178138236484154
490,8.786412333926823
491,9.533325240373598
492,7.250189707380412
493,6.136928358855962
494,7.92969147524112
495,8.275916102147352
496,8.916383074858539
497,7.953763308156266
498,8.763968035848189
499,7.473676710677648
500,6.5413483063696525
501,7.19809795071929
502,8.042003878701488
503,5.652263660136614
504,6.986802177657683
505,8.38266994553431
506,7.86846193673149
507,7.550006459780656
508,6.800717583517857
509,6.915092984599376
510,6.94875368844843
511,9.740557280108952
512,8.017269819547113
513,9.233383538924775
514,8.281743067738287
515,8.937369144943844
516,8.676067846357823
517,8.360955660593376
518,8.060444515175494
519,8.496168286782373
520,8.982000315424669
521,6.570944442499431
522,8.796122264306378
523,9.054863226154804
524,7.571776413364335
525,8.79316478924328
